feature,semantic_type,basis,value_or_bin,development_count,positive_count,negative_count,positive_rate,development_share
_AGE80,continuous,exact_values,64,6052,664,5388,0.10971579643093192,0.02305453548082344
_AGE80,continuous,exact_values,65,6394,666,5728,0.10416015014075695,0.02435735291876819
_AGE80,continuous,exact_values,66,5906,689,5217,0.11666102268879106,0.022498361954683285
_AGE80,continuous,exact_values,67,6107,765,5342,0.12526608809562798,0.023264052905054323
_AGE80,continuous,exact_values,68,6244,880,5364,0.14093529788597053,0.02378594176177488
_AGE80,continuous,exact_values,69,4935,654,4281,0.1325227963525836,0.01879942706507992
_AGE80,continuous,exact_values,70,4941,767,4174,0.15523173446670716,0.018822283511359655
_AGE80,continuous,exact_values,71,4371,675,3696,0.15442690459849004,0.016650921114785073
_AGE80,continuous,exact_values,72,5124,799,4325,0.1559328649492584,0.019519405122891492
_AGE80,continuous,exact_values,73,4245,713,3532,0.167962308598351,0.016170935742910692
_AGE80,continuous,exact_values,74,3862,670,3192,0.17348524080787156,0.014711932588721105
_AGE80,continuous,exact_values,75,4075,722,3353,0.17717791411042944,0.015523336431651607
_AGE80,continuous,exact_values,76,3410,610,2800,0.17888563049853373,0.012990080302314596
_AGE80,continuous,exact_values,77,3413,641,2772,0.18781130969821272,0.013001508525454463
_AGE80,continuous,exact_values,78,3098,622,2476,0.20077469335054873,0.01180154509576851
_AGE80,continuous,exact_values,79,2832,547,2285,0.1931497175141243,0.010788242644033705
_AGE80,continuous,exact_values,80,21742,4835,16907,0.22238064575476038,0.08282414250232374
_AGE_G,ordinal,exact_values,1,14460,74,14386,0.005117565698478562,0.05508403553415515
_AGE_G,ordinal,exact_values,2,25460,233,25227,0.009151610369206599,0.09698752038033126
_AGE_G,ordinal,exact_values,3,30240,569,29671,0.018816137566137568,0.11519648924985143
_AGE_G,ordinal,exact_values,4,42835,2037,40798,0.0475545698610949,0.16317597939872308
_AGE_G,ordinal,exact_values,5,58814,5012,53802,0.08521780528445608,0.22404650524936384
_AGE_G,ordinal,exact_values,6,90699,15255,75444,0.16819369563060232,0.3455094701875752
HTIN4,continuous,exact_values,36,2,0,2,0.0,7.618815426577475e-06
HTIN4,continuous,exact_values,38,1,0,1,0.0,3.8094077132887377e-06
HTIN4,continuous,exact_values,40,1,1,0,1.0,3.8094077132887377e-06
HTIN4,continuous,exact_values,41,2,0,2,0.0,7.618815426577475e-06
HTIN4,continuous,exact_values,45,2,0,2,0.0,7.618815426577475e-06
HTIN4,continuous,exact_values,46,2,1,1,0.5,7.618815426577475e-06
HTIN4,continuous,exact_values,47,4,0,4,0.0,1.523763085315495e-05
HTIN4,continuous,exact_values,48,66,5,61,0.07575757575757576,0.0002514209090770567
HTIN4,continuous,exact_values,49,14,1,13,0.07142857142857142,5.333170798604233e-05
HTIN4,continuous,exact_values,50,28,3,25,0.10714285714285714,0.00010666341597208466
HTIN4,continuous,exact_values,51,28,3,25,0.10714285714285714,0.00010666341597208466
HTIN4,continuous,exact_values,52,16,3,13,0.1875,6.09505234126198e-05
HTIN4,continuous,exact_values,53,77,8,69,0.1038961038961039,0.0002933243939232328
HTIN4,continuous,exact_values,54,49,10,39,0.20408163265306123,0.00018666097795114815
HTIN4,continuous,exact_values,55,90,13,77,0.14444444444444443,0.0003428466941959864
HTIN4,continuous,exact_values,56,224,36,188,0.16071428571428573,0.0008533073277766773
HTIN4,continuous,exact_values,57,530,79,451,0.1490566037735849,0.002018986088043031
HTIN4,continuous,exact_values,58,913,119,794,0.1303395399780942,0.0034779892422326176
HTIN4,continuous,exact_values,59,2693,303,2390,0.11251392499071668,0.010258734971886571
HTIN4,continuous,exact_values,60,8929,930,7999,0.10415500055997312,0.03401420147195514
HTIN4,continuous,exact_values,61,9163,787,8376,0.08588890101495143,0.03490560287686471
HTIN4,continuous,exact_values,62,18461,1559,16902,0.08444829640864525,0.07032547579502339
HTIN4,continuous,exact_values,63,19011,1519,17492,0.07990110988375151,0.0724206500373322
HTIN4,continuous,exact_values,64,23454,1679,21775,0.07158693613029761,0.08934584850747405
HTIN4,continuous,exact_values,65,20737,1560,19177,0.07522785359502339,0.07899568775046856
HTIN4,continuous,exact_values,66,23338,1877,21461,0.08042677178849944,0.08890395721273256
HTIN4,continuous,exact_values,67,20539,1722,18817,0.08384049856370807,0.07824142502323739
HTIN4,continuous,exact_values,68,18771,1852,16919,0.09866283096265516,0.0715063921861429
HTIN4,continuous,exact_values,69,16358,1759,14599,0.10753148306638953,0.062314291373977176
HTIN4,continuous,exact_values,70,17616,1801,15815,0.10223660308810173,0.06710652627729441
HTIN4,continuous,exact_values,71,13821,1453,12368,0.10512987482816005,0.052649824005363645
HTIN4,continuous,exact_values,72,16192,1564,14628,0.09659090909090909,0.061681929693571245
HTIN4,continuous,exact_values,73,7492,708,6784,0.09450080085424453,0.028540082587959224
HTIN4,continuous,exact_values,74,6416,581,5835,0.09055486284289277,0.024441159888460542
HTIN4,continuous,exact_values,75,3400,288,3112,0.08470588235294117,0.012951986225181709
HTIN4,continuous,exact_values,76,2129,164,1965,0.07703147017379051,0.008110229021591723
HTIN4,continuous,exact_values,77,927,57,870,0.061488673139158574,0.00353132095021866
HTIN4,continuous,exact_values,78,404,32,372,0.07920792079207921,0.00153900071616865
HTIN4,continuous,exact_values,79,175,14,161,0.08,0.0006666463498255291
HTIN4,continuous,exact_values,80,129,15,114,0.11627906976744186,0.0004914135950142472
HTIN4,continuous,exact_values,81,44,4,40,0.09090909090909091,0.00016761393938470446
HTIN4,continuous,exact_values,82,28,1,27,0.03571428571428571,0.00010666341597208466
HTIN4,continuous,exact_values,83,10,0,10,0.0,3.8094077132887376e-05
HTIN4,continuous,exact_values,84,11,0,11,0.0,4.1903484846176115e-05
HTIN4,continuous,exact_values,85,2,0,2,0.0,7.618815426577475e-06
HTIN4,continuous,exact_values,86,3,0,3,0.0,1.1428223139866213e-05
HTIN4,continuous,exact_values,87,1,0,1,0.0,3.8094077132887377e-06
HTIN4,continuous,exact_values,88,3,0,3,0.0,1.1428223139866213e-05
HTIN4,continuous,exact_values,89,2,0,2,0.0,7.618815426577475e-06
HTIN4,continuous,exact_values,90,1,0,1,0.0,3.8094077132887377e-06
HTIN4,continuous,exact_values,91,1,0,1,0.0,3.8094077132887377e-06
HTIN4,continuous,exact_values,<MISSING>,10198,669,9529,0.06560109825455972,0.03884833986011855
HTM4,continuous,exact_values,0.91,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,0.97,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.02,1,1,0,1.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.03,6,2,4,0.3333333333333333,2.2856446279732427e-05
HTM4,continuous,exact_values,1.04,7,0,7,0.0,2.6665853993021166e-05
HTM4,continuous,exact_values,1.05,15,1,14,0.06666666666666667,5.714111569933107e-05
HTM4,continuous,exact_values,1.06,4,0,4,0.0,1.523763085315495e-05
HTM4,continuous,exact_values,1.07,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.08,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.1,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.14,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.15,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.17,2,1,1,0.5,7.618815426577475e-06
HTM4,continuous,exact_values,1.18,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.19,4,0,4,0.0,1.523763085315495e-05
HTM4,continuous,exact_values,1.2,6,0,6,0.0,2.2856446279732427e-05
HTM4,continuous,exact_values,1.22,66,5,61,0.07575757575757576,0.0002514209090770567
HTM4,continuous,exact_values,1.24,14,1,13,0.07142857142857142,5.333170798604233e-05
HTM4,continuous,exact_values,1.25,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.27,28,3,25,0.10714285714285714,0.00010666341597208466
HTM4,continuous,exact_values,1.29,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.3,34,4,30,0.11764705882352941,0.0001295198622518171
HTM4,continuous,exact_values,1.32,17,3,14,0.17647058823529413,6.475993112590855e-05
HTM4,continuous,exact_values,1.35,78,8,70,0.10256410256410256,0.00029713380163652153
HTM4,continuous,exact_values,1.37,49,10,39,0.20408163265306123,0.00018666097795114815
HTM4,continuous,exact_values,1.38,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.4,99,14,85,0.1414141414141414,0.0003771313636155851
HTM4,continuous,exact_values,1.42,227,36,191,0.15859030837004406,0.0008647355509165434
HTM4,continuous,exact_values,1.43,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.44,1,1,0,1.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.45,537,79,458,0.14711359404096835,0.0020456519420360524
HTM4,continuous,exact_values,1.46,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.47,916,119,797,0.1299126637554585,0.003489417465372484
HTM4,continuous,exact_values,1.48,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.49,7,0,7,0.0,2.6665853993021166e-05
HTM4,continuous,exact_values,1.5,2775,308,2467,0.110990990990991,0.010571106404376248
HTM4,continuous,exact_values,1.51,9,1,8,0.1111111111111111,3.4284669419598644e-05
HTM4,continuous,exact_values,1.52,8952,932,8020,0.10411081322609472,0.03410181784936078
HTM4,continuous,exact_values,1.53,18,1,17,0.05555555555555555,6.856933883919729e-05
HTM4,continuous,exact_values,1.54,16,1,15,0.0625,6.09505234126198e-05
HTM4,continuous,exact_values,1.55,9208,789,8419,0.0856863596872285,0.0350770262239627
HTM4,continuous,exact_values,1.56,22,2,20,0.09090909090909091,8.380696969235223e-05
HTM4,continuous,exact_values,1.57,18476,1559,16917,0.0843797358735657,0.07038261691072271
HTM4,continuous,exact_values,1.58,24,0,24,0.0,9.142578511892971e-05
HTM4,continuous,exact_values,1.59,9,1,8,0.1111111111111111,3.4284669419598644e-05
HTM4,continuous,exact_values,1.6,19109,1519,17590,0.07949133915955832,0.0727939719932345
HTM4,continuous,exact_values,1.61,10,0,10,0.0,3.8094077132887376e-05
HTM4,continuous,exact_values,1.62,30,0,30,0.0,0.00011428223139866214
HTM4,continuous,exact_values,1.63,23480,1679,21801,0.0715076660988075,0.08944489310801956
HTM4,continuous,exact_values,1.64,22,1,21,0.045454545454545456,8.380696969235223e-05
HTM4,continuous,exact_values,1.65,20819,1563,19256,0.07507565204860944,0.07930805918295823
HTM4,continuous,exact_values,1.66,7,1,6,0.14285714285714285,2.6665853993021166e-05
HTM4,continuous,exact_values,1.67,16,1,15,0.0625,6.09505234126198e-05
HTM4,continuous,exact_values,1.68,23372,1878,21494,0.08035255861714873,0.08903347707498438
HTM4,continuous,exact_values,1.69,13,0,13,0.0,4.952230027275359e-05
HTM4,continuous,exact_values,1.7,20638,1726,18912,0.08363213489679233,0.07861855638685297
HTM4,continuous,exact_values,1.71,7,0,7,0.0,2.6665853993021166e-05
HTM4,continuous,exact_values,1.72,36,2,34,0.05555555555555555,0.00013713867767839458
HTM4,continuous,exact_values,1.73,18790,1853,16937,0.09861628525811601,0.07157877093269538
HTM4,continuous,exact_values,1.74,11,1,10,0.09090909090909091,4.1903484846176115e-05
HTM4,continuous,exact_values,1.75,16424,1761,14663,0.10722113979542133,0.06256571228305423
HTM4,continuous,exact_values,1.76,14,0,14,0.0,5.333170798604233e-05
HTM4,continuous,exact_values,1.77,8,1,7,0.125,3.04752617063099e-05
HTM4,continuous,exact_values,1.78,17638,1803,15835,0.10222247420342442,0.06719033324698676
HTM4,continuous,exact_values,1.79,9,0,9,0.0,3.4284669419598644e-05
HTM4,continuous,exact_values,1.8,13855,1453,12402,0.10487188740526886,0.052779343867615465
HTM4,continuous,exact_values,1.81,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,1.82,8,0,8,0.0,3.04752617063099e-05
HTM4,continuous,exact_values,1.83,16197,1564,14633,0.09656109156016546,0.06170097673213769
HTM4,continuous,exact_values,1.84,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.85,7505,710,6795,0.09460359760159893,0.02858960488823198
HTM4,continuous,exact_values,1.86,6,0,6,0.0,2.2856446279732427e-05
HTM4,continuous,exact_values,1.87,4,1,3,0.25,1.523763085315495e-05
HTM4,continuous,exact_values,1.88,6417,581,5836,0.09054075112981144,0.024444969296173832
HTM4,continuous,exact_values,1.9,6,1,5,0.16666666666666666,2.2856446279732427e-05
HTM4,continuous,exact_values,1.91,3400,288,3112,0.08470588235294117,0.012951986225181709
HTM4,continuous,exact_values,1.93,2131,164,1967,0.07695917409666823,0.008117847837018301
HTM4,continuous,exact_values,1.96,928,57,871,0.061422413793103446,0.003535130357931949
HTM4,continuous,exact_values,1.97,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,1.98,404,32,372,0.07920792079207921,0.00153900071616865
HTM4,continuous,exact_values,2,5,0,5,0.0,1.9047038566443688e-05
HTM4,continuous,exact_values,2.01,177,14,163,0.07909604519774012,0.0006742651652521066
HTM4,continuous,exact_values,2.03,129,15,114,0.11627906976744186,0.0004914135950142472
HTM4,continuous,exact_values,2.05,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,2.06,48,4,44,0.08333333333333333,0.00018285157023785942
HTM4,continuous,exact_values,2.07,6,0,6,0.0,2.2856446279732427e-05
HTM4,continuous,exact_values,2.08,32,3,29,0.09375,0.0001219010468252396
HTM4,continuous,exact_values,2.09,2,1,1,0.5,7.618815426577475e-06
HTM4,continuous,exact_values,2.1,3,0,3,0.0,1.1428223139866213e-05
HTM4,continuous,exact_values,2.11,15,1,14,0.06666666666666667,5.714111569933107e-05
HTM4,continuous,exact_values,2.13,11,0,11,0.0,4.1903484846176115e-05
HTM4,continuous,exact_values,2.16,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,2.18,3,0,3,0.0,1.1428223139866213e-05
HTM4,continuous,exact_values,2.21,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,2.24,3,0,3,0.0,1.1428223139866213e-05
HTM4,continuous,exact_values,2.26,2,0,2,0.0,7.618815426577475e-06
HTM4,continuous,exact_values,2.29,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,2.31,1,0,1,0.0,3.8094077132887377e-06
HTM4,continuous,exact_values,<MISSING>,9096,620,8476,0.0681618293755497,0.03465037256007436
WTKG3,continuous,sample_quantile_bins,"[-inf, 57.61]",1504,103,1401,0.06848404255319149,0.09367214748380667
WTKG3,continuous,sample_quantile_bins,"[57.61, 63.5]",1802,126,1676,0.06992230854605994,0.11223218734429496
WTKG3,continuous,sample_quantile_bins,"[63.5, 68.04]",1455,107,1348,0.07353951890034365,0.0906203288490284
WTKG3,continuous,sample_quantile_bins,"[68.04, 72.57]",1357,129,1228,0.0950626381724392,0.08451669157947185
WTKG3,continuous,sample_quantile_bins,"[72.57, 77.56]",1414,159,1255,0.11244695898161244,0.08806676631788739
WTKG3,continuous,sample_quantile_bins,"[77.56, 81.65]",1485,147,1338,0.09898989898989899,0.09248878923766816
WTKG3,continuous,sample_quantile_bins,"[81.65, 88.45]",1511,158,1353,0.10456651224354732,0.09410812157448929
WTKG3,continuous,sample_quantile_bins,"[88.45, 95.25]",1630,162,1468,0.09938650306748466,0.10151968111609368
WTKG3,continuous,sample_quantile_bins,"[95.25, 107.95]",1334,156,1178,0.11694152923538231,0.0830842052815147
WTKG3,continuous,sample_quantile_bins,"[107.95, inf]",1469,192,1277,0.1307011572498298,0.09149227703039363
WTKG3,continuous,sample_quantile_bins,<MISSING>,1095,66,1029,0.06027397260273973,0.06819880418535126
_BMI5,continuous,sample_quantile_bins,"[-inf, 21.26]",1475,97,1378,0.06576271186440678,0.09186596910812157
_BMI5,continuous,sample_quantile_bins,"[21.26, 23.03]",1555,97,1458,0.062379421221864954,0.09684853014449427
_BMI5,continuous,sample_quantile_bins,"[23.03, 24.39]",1457,122,1335,0.08373369938229239,0.09074489287493771
_BMI5,continuous,sample_quantile_bins,"[24.39, 25.75]",1526,140,1386,0.09174311926605505,0.09504235176880917
_BMI5,continuous,sample_quantile_bins,"[25.75, 26.95]",1397,143,1254,0.10236220472440945,0.08700797209765819
_BMI5,continuous,sample_quantile_bins,"[26.95, 28.31]",1468,149,1319,0.10149863760217984,0.09142999501743897
_BMI5,continuous,sample_quantile_bins,"[28.31, 29.99]",1498,150,1348,0.10013351134846461,0.09329845540607873
_BMI5,continuous,sample_quantile_bins,"[29.99, 32.22]",1472,167,1305,0.11345108695652174,0.0916791230692576
_BMI5,continuous,sample_quantile_bins,"[32.22, 35.87]",1492,174,1318,0.11662198391420911,0.09292476332835077
_BMI5,continuous,sample_quantile_bins,"[35.87, inf]",1426,191,1235,0.13394109396914447,0.0888141504733433
_BMI5,continuous,sample_quantile_bins,<MISSING>,1290,75,1215,0.05813953488372093,0.08034379671150972
_BMI5CAT,categorical,exact_values,1,4013,341,3672,0.08497383503613257,0.015287153153427706
_BMI5CAT,categorical,exact_values,2,78174,5293,72881,0.06770793358405608,0.2977966385786338
_BMI5CAT,categorical,exact_values,3,87570,8125,79445,0.09278291652392372,0.3335898334526948
_BMI5CAT,categorical,exact_values,4,71096,8109,62987,0.1140570496230449,0.2708336507839761
_BMI5CAT,categorical,exact_values,<MISSING>,21655,1312,20343,0.060586469637497115,0.08249272403126762
_RFBMI5,binary,exact_values,1,82187,5634,76553,0.06855098738243275,0.3130837917320615
